"id","Policy_start_date","Age","Annual_premium","Vehicle_year","Claim_amount","Vehicle_risk_type","Area"
"26454",2010-12-22,34,249.83,2001,84.47,2,1
"26455",2010-12-22,34,257.31,2001,100.85,2,1
"26456",2010-12-22,34,241.49,2001,0,2,1
"26457",2017-09-24,38,196.85,1999,0,2,1
"26458",2017-09-24,38,255.22,1999,0,2,1
"26459",2014-02-04,34,229.95,2001,0,2,1
"26460",2014-02-04,34,239.15,2001,0,2,1
"26461",2014-10-31,36,441.33,2014,0,2,1
"26462",2014-10-31,36,441.35,2014,0,2,1
"26463",2014-10-31,36,443.54,2014,0,2,1
"26464",2014-04-03,34,301.98,2010,0,2,1
"26465",2014-04-03,34,330.66,2010,0,2,1
"26466",2014-04-03,34,332.31,2010,0,2,1
"26467",2014-11-20,35,337.96,2005,0,1,1
"26468",2017-10-18,38,367.17,2005,0,1,1
"26469",2017-10-18,38,370.85,2005,0,1,1
"26470",2015-11-07,38,272.17,2015,459.73,2,0
"26471",2015-11-07,38,410.41,2015,0,2,0
"26472",2015-11-07,38,390.31,2015,0,2,0
"26473",2015-11-07,38,372.12,2015,0,2,0
"26474",2013-02-27,35,205.93,2013,0,2,0
"26475",2013-02-27,35,213.15,2013,0,2,0
"26476",2013-02-27,35,201.48,2013,0,2,0
"26477",2018-02-28,40,170.47,2013,0,2,0
"26478",2018-03-05,40,170.4,2013,0,2,0
"26479",2014-03-14,28,580.2,2014,320.91,2,1
"26480",2014-03-14,28,578.46,2014,645.06,2,1
"26481",2014-03-14,28,313.86,2014,0,2,1
"26482",2011-04-01,32,269.15,2001,0,2,0
"26483",2017-06-26,37,362.57,2006,79.25,2,0
"26484",2018-02-16,38,303.8,2006,0,2,0
"26485",2016-08-28,39,205.14,2014,247.1,2,0
"26486",2016-08-28,39,202.08,2014,0,2,0
"26487",2016-08-28,39,205.14,2014,0,2,0
"26488",2018-07-24,41,219.56,2014,0,2,0
"26489",2018-08-23,41,108.36,2014,0,2,0
"26490",2018-08-13,39,265.69,2004,0,2,1
"26491",2018-06-30,40,350.84,2012,0,2,1
"26492",2009-12-01,28,244.18,2003,0,2,0
"26493",2014-02-05,36,317.08,2010,0,2,1
"26494",2014-02-05,36,318.11,2010,0,2,1
"26495",2014-02-05,36,319.71,2010,0,2,1
"26496",2016-08-31,27,186.69,2000,63.34,2,0
"26497",2016-08-31,27,191.41,2000,0,2,0
"26498",2014-04-18,36,202.82,2005,0,2,1
"26499",2013-07-15,34,224.86,2002,0,2,1
"26500",2015-07-07,37,607.3,2007,0,2,1
"26501",2015-07-07,37,625.52,2007,0,2,1
"26502",2015-07-07,37,628.63,2007,0,2,1
"26503",2017-12-27,40,407.33,2010,0,2,0
"26504",2018-05-10,40,331.64,1998,142,2,1
"26505",2004-01-12,25,253.69,2002,76.04,2,1
"26506",2004-01-12,25,261.31,2002,0,2,1
"26507",2004-01-12,25,261.31,2002,0,2,1
"26508",2017-02-03,39,344.02,2014,0,2,1
"26509",2017-02-03,39,345.75,2014,0,2,1
"26510",2016-04-29,37,76.84,2006,0,2,1
"26511",2016-04-29,37,256.96,2006,0,2,1
"26512",2016-04-29,37,258.25,2006,0,2,1
"26513",2018-04-29,39,235.96,2006,0,2,1
"26514",2015-11-17,37,549.06,2015,0,2,1
"26515",2015-11-17,37,663.29,2015,0,2,1
"26516",2013-01-09,36,333.08,2008,52.09,2,1
"26517",2017-08-21,40,339.62,2000,158.62,2,0
"26518",2017-08-21,40,344.73,2000,0,2,0
"26519",2017-10-11,40,224.25,2000,678.2,2,0
"26520",2017-10-11,40,225.37,2000,0,2,0
"26521",2010-06-10,32,492.71,2010,0,2,1
"26522",2010-06-10,32,507.49,2010,0,2,1
"26523",2010-06-10,32,326.92,2010,0,2,1
"26524",2015-07-17,36,254.23,1998,121.37,2,0
"26525",2015-07-17,36,278.39,1998,0,2,0
"26526",2015-07-17,36,288.14,1998,0,2,0
"26527",2018-05-21,36,294.1,1996,741,2,1
"26528",2016-08-06,36,254.81,2014,0,2,1
"26529",2016-08-06,36,258.63,2014,0,2,1
"26530",2016-08-06,36,262.53,2014,0,2,1
"26531",2015-09-09,37,281.3,1993,0,2,0
"26532",2006-06-14,27,423.68,2000,76.04,2,1
"26533",2006-06-14,27,423.25,2000,0,2,1
"26534",2017-06-23,38,367.46,2000,0,2,1
"26535",2017-06-23,38,363.81,2000,0,2,1
"26536",2015-06-11,37,288.65,2003,159.28,2,1
"26537",2015-06-11,37,300.2,2003,0,2,1
"26538",2014-11-25,36,276.49,1998,0,2,1
"26539",2016-07-02,29,709.5,2013,0,2,0
"26540",2016-07-02,29,737.88,2013,0,2,0
"26541",2016-07-02,29,743.64,2013,0,2,0
"26542",2016-06-17,37,230.4,2009,281.01,2,0
"26543",2016-06-17,37,237.32,2009,0,2,0
"26544",2015-08-28,38,494.21,2015,547.07,2,0
"26545",2016-05-31,38,195.26,2015,111.89,2,0
"26546",2014-12-10,36,241.61,2005,139.1,2,1
"26547",2014-12-10,36,261.45,2005,0,2,1
"26548",2014-12-10,36,283.69,2005,0,2,1
"26549",2005-07-19,27,334.13,2005,0,2,1
"26550",2005-07-19,27,335.82,2005,0,2,1
"26551",2005-07-19,27,330.8,2005,0,2,1
"26552",2011-06-16,31,340.96,2003,0,2,1
"26553",2011-06-16,31,349.48,2003,0,2,1
"26554",2011-06-16,31,345.97,2003,0,2,1
"26555",1999-01-15,20,199.61,1999,0,2,0
"26556",1999-01-15,20,193.53,1999,0,2,0
"26557",1999-01-15,20,185.82,1999,0,2,0
"26558",2016-02-24,36,769.74,2006,1650.16,2,1
"26559",2016-02-24,36,879.45,2006,0,2,1
"26560",2018-07-27,33,192.35,2009,0,1,0
"26561",2006-12-30,29,446.51,2006,0,2,1
"26562",2006-12-30,29,453.04,2006,0,2,1
"26563",2006-12-30,29,443.98,2006,0,2,1
"26564",2011-11-07,33,229.09,2002,0,2,1
"26565",2011-11-07,33,229.09,2002,0,2,1
"26566",2014-08-28,37,261.64,2006,0,2,1
"26567",2014-08-28,37,286.5,2006,0,2,1
"26568",2014-08-28,37,299.4,2006,0,2,1
"26569",2006-02-20,27,340.94,1995,0,2,0
"26570",2006-02-20,27,306.13,1995,0,2,0
"26571",2006-02-20,27,303.07,1995,0,2,0
"26572",2014-05-02,35,306.9,2001,0,2,1
"26573",2014-05-02,35,296.63,2001,0,2,1
"26574",2017-11-28,39,374.76,2013,0,2,1
"26575",2017-11-28,39,384.12,2013,0,2,1
"26576",2009-09-01,31,247.21,2003,78.76,2,0
"26577",2009-09-01,31,248.44,2003,0,2,0
"26578",2009-09-01,31,249.68,2003,0,2,0
"26579",2016-03-05,37,474.65,2016,633.48,2,1
"26580",2016-03-05,37,315.33,2016,0,2,1
"26581",2016-03-05,37,312.18,2016,0,2,1
"26582",2015-07-05,37,264.17,2007,0,2,0
"26583",2015-07-05,37,269.46,2007,0,2,0
"26584",2015-07-05,37,266.76,2007,0,2,0
"26585",2018-09-25,40,100.71,2007,0,1,0
"26586",2018-10-11,40,138.55,2007,0,2,0
"26587",2017-04-28,38,74.48,1985,0,3,0
"26588",2017-04-28,38,75.22,1985,0,3,0
"26589",2015-09-24,39,237.08,2005,0,2,0
"26590",2015-09-24,39,237.08,2005,0,2,0
"26591",2015-11-01,39,241.94,2005,0,2,0
"26592",2015-11-01,39,238.31,2005,0,2,0
"26593",2015-11-01,39,239.52,2005,0,2,0
"26594",2017-11-15,33,280.43,2010,0,2,1
"26595",2017-11-15,33,286.03,2010,0,2,1
"26596",2015-01-26,39,270.63,1997,0,2,0
"26597",2009-05-12,33,243.51,2000,0,2,0
"26598",2009-05-12,33,244.39,2000,0,2,0
"26599",2009-05-12,33,245.6,2000,0,2,0
"26600",2018-11-22,32,260.72,2007,0,2,0
"26601",2002-11-28,24,392.81,2002,0,2,0
"26602",2002-11-28,24,396.74,2002,0,2,0
"26603",2014-06-02,35,215.18,2003,0,2,1
"26604",2014-06-02,35,219.49,2003,0,2,1
"26605",2014-06-02,35,211.99,2003,0,2,1
"26606",2012-03-31,33,348.41,2007,88.89,2,0
"26607",2012-03-31,33,358.85,2007,0,2,0
"26608",2004-10-23,24,231.98,2004,0,2,0
"26609",2004-10-23,24,221.06,2004,0,2,0
"26610",2004-10-23,24,228.8,2004,0,2,0
"26611",2014-09-15,37,272.3,2002,0,1,1
"26612",2014-09-15,37,273.66,2002,0,1,1
"26613",2014-09-15,37,276.4,2002,0,1,1
"26614",2016-06-27,36,266.02,2003,58.67,1,1
"26615",2016-06-27,36,312.54,2003,0,1,1
"26616",2016-06-27,36,315.66,2003,0,1,1
"26617",2017-09-11,37,296.95,2003,0,2,1
"26618",2016-11-11,34,335.95,2015,842.36,2,0
"26619",2009-04-12,31,210.93,2001,0,2,0
"26620",2009-04-12,31,207.43,2001,0,2,0
"26621",2018-02-23,40,233.75,2005,0,2,1
"26622",2018-10-23,39,298.5,2009,0,2,0
"26623",2015-04-01,36,361.22,2005,0,1,1
"26624",2015-04-01,36,366.62,2005,0,1,1
"26625",2015-04-01,36,368.46,2005,0,1,1
"26626",2015-06-16,36,215.81,2005,0,2,1
"26627",2018-05-05,39,263.73,2007,970,2,1
"26628",2016-06-14,36,385.97,1994,55.78,2,1
"26629",2017-10-16,35,286.23,1995,0,2,1
"26630",2017-02-21,38,324.13,2016,0,2,1
"26631",2017-02-21,38,374.32,2016,0,2,1
"26632",2017-10-06,39,202.63,2006,158.42,2,0
"26633",2017-10-06,39,209.72,2006,0,2,0
"26634",2007-09-28,22,555.35,2007,52.09,1,1
"26635",2007-09-28,22,558.12,2007,882,1,1
"26636",2007-09-28,22,561.24,2007,0,1,1
"26637",2017-07-03,39,261.22,2006,0,2,1
"26638",2017-07-03,39,270.36,2006,0,2,1
"26639",2015-03-06,38,217.15,2014,0,2,1
"26640",2015-03-06,38,218.61,2014,0,2,1
"26641",2015-03-25,35,654.8,2013,669.67,2,1
"26642",2015-03-25,35,312.94,2013,0,2,1
"26643",2015-03-25,35,322.34,2013,0,2,1
"26644",2006-03-12,29,196.74,1996,0,2,1
"26645",2006-03-12,29,202.64,1996,0,2,1
"26646",2006-03-12,29,203.65,1996,0,2,1
"26647",2016-07-01,36,227.63,2009,67.11,2,1
"26648",2016-07-01,36,234.47,2009,0,2,1
"26649",2009-07-24,26,343.93,2004,0,2,1
"26650",2009-07-24,26,350.82,2004,0,2,1
"26651",2009-07-24,26,347.31,2004,0,2,1
"26652",2016-07-04,38,265.18,2015,0,2,1
"26653",2016-07-04,38,265.18,2015,0,2,1
"26654",2016-07-04,38,265.18,2015,0,2,1
"26655",2013-11-15,34,297.05,2006,0,2,0
"26656",2014-04-14,35,289.7,2007,67.25,2,0
"26657",2014-04-14,35,289.7,2007,0,2,0
"26658",2014-04-14,35,289.7,2007,0,2,0
"26659",1999-05-21,19,274.18,1999,0,2,1
"26660",1999-05-21,19,285.14,1999,0,2,1
"26661",2015-03-03,35,435.9,2015,953.8,2,1
"26662",2015-03-03,35,451.16,2015,0,2,1
"26663",2011-05-10,53,267.36,1998,0,2,1
"26664",2011-05-10,53,292.75,1998,0,2,1
"26665",2014-07-03,35,258.63,2008,0,2,0
"26666",2014-07-03,35,263.81,2008,0,2,0
"26667",2014-07-03,35,261.17,2008,0,2,0
"26668",2010-04-16,30,283.43,2010,0,2,1
"26669",2010-04-16,30,291.94,2010,0,2,1
"26670",2010-04-16,30,293.39,2010,0,2,1
"26671",2016-07-07,37,302.89,2006,88.89,2,1
"26672",2016-07-07,37,349.52,2006,0,2,1
"26673",2016-07-07,37,346.02,2006,0,2,1
"26674",2018-06-21,39,544.19,2006,0,1,1
"26675",2008-09-16,29,490.88,2008,0,2,0
"26676",2008-09-16,29,484.27,2008,0,2,0
"26677",2008-09-16,29,481.14,2008,0,2,0
"26678",2015-12-17,36,202.53,2003,0,2,0
"26679",2015-12-17,36,208.62,2003,0,2,0
"26680",2015-12-17,36,212.8,2003,0,2,0
"26681",2015-05-11,36,309.69,2004,0,2,1
"26682",2015-05-11,36,320.53,2004,0,2,1
"26683",2015-05-11,36,322.13,2004,0,2,1
"26684",2009-12-23,30,571.73,2009,320.36,2,1
"26685",2009-12-23,30,580.29,2009,478.14,2,1
"26686",2009-12-23,30,565.79,2009,0,2,1
"26687",2018-09-17,37,535.02,2016,0,2,1
"26688",2017-05-09,37,360.27,2014,0,2,0
"26689",2017-05-09,37,358.47,2014,0,2,0
"26690",2018-04-01,38,216.87,2006,51.95,2,1
"26691",2018-05-23,40,159.64,1994,0,2,0
"26692",2018-07-06,41,201.26,1994,0,2,0
"26693",2015-11-13,37,381.85,2004,0,2,0
"26694",2015-11-13,37,389.48,2004,0,2,0
"26695",2015-11-13,37,385.59,2004,0,2,0
"26696",2017-10-03,38,432.79,2010,0,2,0
"26697",2017-10-03,38,434.95,2010,0,2,0
"26698",2018-05-03,33,334.49,2009,410.52,2,0
"26699",2017-06-16,37,571.08,2003,1055.31,2,1
"26700",2017-06-16,37,628.19,2003,0,2,1
"26701",2017-08-17,39,253.66,2007,51.95,2,1
"26702",2017-08-17,39,255.18,2007,0,2,1
"26703",2016-11-26,37,268.81,2003,121.37,2,0
"26704",2016-11-26,37,274.2,2003,0,2,0
"26705",2016-11-26,37,279.67,2003,0,2,0
"26706",2010-06-29,31,260.71,2010,882,2,0
"26707",2010-06-29,31,259.73,2010,51.95,2,0
"26708",2010-06-29,31,255.39,2010,0,2,0
"26709",2014-07-03,32,384.19,2013,0,2,0
"26710",2014-07-03,32,384.11,2013,0,2,0
"26711",2014-07-03,32,386.03,2013,0,2,0
"26712",2017-03-01,34,240.76,2013,0,2,0
"26713",2017-03-01,34,241.97,2013,0,2,0
"26714",2014-11-18,35,220.32,2001,0,2,1
"26715",2014-11-18,35,228.03,2001,0,2,1
"26716",2015-07-17,36,284.52,2001,0,2,1
"26717",2018-08-24,40,165.34,2005,0,2,0
"26718",2014-12-18,36,460.13,2014,0,1,0
"26719",2014-12-18,36,425.5,2014,0,1,0
"26720",2014-12-18,36,408.72,2014,0,1,0
"26721",2016-10-16,38,339.76,2014,0,1,0
"26722",2016-10-16,38,320.78,2014,0,1,0
"26723",2016-10-16,38,302.19,2014,0,1,0
"26724",2016-05-09,37,250.08,2007,0,2,0
"26725",2016-05-09,37,258.84,2007,0,2,0
"26726",2016-05-09,37,256.25,2007,0,2,0
"26727",2014-07-14,35,216.8,1999,0,2,1
"26728",2014-07-14,35,237.4,1999,0,2,1
"26729",2014-07-14,35,245.71,1999,0,2,1
"26730",2014-08-02,35,1079.69,2008,51.95,2,1
"26731",2014-08-02,35,1203.86,2008,1551.15,2,1
"26732",2014-08-02,35,1462.71,2008,0,2,1
"26733",2016-11-02,37,235.06,2005,0,2,1
"26734",2016-11-02,37,239.76,2005,0,2,1
"26735",2016-11-02,37,240.96,2005,0,2,1
"26736",2008-12-04,26,225.25,2007,0,2,1
"26737",2008-12-04,26,230.88,2007,0,2,1
"26738",2008-12-04,26,230.88,2007,0,2,1
"26739",2016-02-12,36,303.63,2002,0,2,1
"26740",2016-02-12,36,302.11,2002,0,2,1
"26741",2016-02-12,36,303.63,2002,0,2,1
"26742",2015-05-01,36,268.31,2010,0,2,1
"26743",2015-05-01,36,275.03,2010,0,2,1
"26744",2015-05-01,36,276.4,2010,0,2,1
"26745",2012-07-18,34,237.01,2007,54.26,2,0
"26746",2012-07-18,34,259.53,2007,0,2,0
"26747",2012-07-18,34,256.94,2007,0,2,0
"26748",2000-04-06,22,251.02,2000,0,2,0
"26749",2000-04-06,22,248.94,2000,0,2,0
"26750",2000-04-06,22,250.19,2000,0,2,0
"26751",2017-11-16,40,269.53,2006,0,2,0
"26752",2017-11-16,40,269.99,2006,0,2,0
"26753",2015-11-24,36,198.19,2002,54.4,2,0
"26754",2015-11-24,36,198.76,2002,52.09,2,0
"26755",2015-11-24,36,195.64,2002,0,2,0
"26756",2015-05-14,36,272.35,2005,0,2,1
"26757",2015-05-14,36,279.16,2005,0,2,1
"26758",2005-04-19,29,173.36,2004,0,2,0
"26759",2005-04-19,29,172.42,2004,0,2,0
"26760",2005-04-19,29,170.6,2004,0,2,0
"26761",2016-02-25,40,434.99,2000,190.53,2,0
"26762",2016-02-25,40,445.87,2000,0,2,0
"26763",2018-06-26,39,329.95,2007,0,2,1
"26764",2016-09-23,37,426.67,2015,337.21,2,1
"26765",2016-09-23,37,438.64,2015,0,2,1
"26766",2016-09-23,37,440.82,2015,0,2,1
"26767",2015-07-17,35,432.97,2012,0,2,0
"26768",2017-05-02,37,255.24,2016,0,2,1
"26769",2017-05-02,37,260.35,2016,0,2,1
"26770",2016-07-01,37,185.26,2016,0,2,0
"26771",2016-07-01,37,198.16,2016,0,2,0
"26772",2015-03-26,35,296.55,2004,1162.44,1,0
"26773",2015-03-26,35,341.04,2004,0,1,0
"26774",2017-12-13,37,259.99,2014,66.43,1,1
"26775",2009-07-17,29,234.06,2009,0,2,0
"26776",2009-07-17,29,239.91,2009,0,2,0
"26777",2009-07-17,29,248.31,2009,0,2,0
"26778",2017-11-13,38,486.73,2008,1764,2,1
"26779",2017-11-13,38,568.44,2008,0,2,1
"26780",2018-02-25,39,251.3,2005,0,2,1
"26781",2017-12-13,37,359.42,2005,0,2,1
"26782",2017-12-13,37,569.9,2005,0,1,1
"26783",2013-12-01,34,236.21,2009,0,2,0
"26784",2013-12-01,34,234.59,2009,0,2,0
"26785",2013-12-01,34,227.81,2009,0,2,0
"26786",2015-10-30,35,362.51,2002,0,2,1
"26787",2015-10-30,35,362.56,2002,0,2,1
"26788",2015-10-30,35,364.38,2002,0,2,1
"26789",2008-07-23,29,235.71,1998,51.95,2,0
"26790",2008-07-23,29,241.6,1998,0,2,0
"26791",2008-07-23,29,242.81,1998,0,2,0
"26792",2007-10-30,28,205.21,2005,0,2,0
"26793",2007-10-30,28,201.18,2005,0,2,0
"26794",2007-10-30,28,197.62,2005,0,2,0
"26795",2010-01-30,29,330.68,2007,1240.52,2,0
"26796",2010-01-30,29,342.27,2007,0,2,0
"26797",2010-01-30,29,338.84,2007,0,2,0
"26798",2011-05-27,25,262.02,1996,0,2,1
"26799",2018-09-06,34,257.38,2000,0,1,0
"26800",2012-04-18,28,471.6,2012,0,2,0
"26801",2012-04-18,28,483.39,2012,0,2,0
"26802",2012-04-18,28,485.8,2012,0,2,0
"26803",2014-08-29,36,241.77,2005,0,2,1
"26804",2014-08-29,36,264.74,2005,0,2,1
"26805",2014-08-29,36,264.74,2005,0,2,1
"26806",2015-07-30,34,282.24,2007,52.09,2,1
"26807",2015-07-30,34,309.06,2007,184.03,2,1
"26808",2015-07-30,34,309.06,2007,0,2,1
"26809",2013-02-12,32,333.44,2005,0,2,0
"26810",2013-02-12,32,343.46,2005,0,2,0
"26811",2005-04-22,26,262.91,2005,0,2,0
"26812",2005-04-22,26,265.54,2005,0,2,0
"26813",2005-04-22,26,262.89,2005,0,2,0
"26814",2017-07-25,37,482.17,2010,0,2,0
"26815",2017-07-25,37,494.25,2010,0,2,0
"26816",2018-09-17,38,454.08,2010,0,2,0
"26817",2016-01-07,35,213.02,2004,92.49,2,0
"26818",2016-01-07,35,219.42,2004,200.28,2,0
"26819",2016-01-07,35,219.42,2004,0,2,0
"26820",2016-05-23,36,283.73,1999,68.88,1,1
"26821",2016-05-23,36,289.4,1999,58.53,1,1
"26822",2016-05-23,36,292.28,1999,0,1,1
"26823",2018-03-14,38,222.41,1999,0,1,1
"26824",2016-04-01,35,255.7,2006,0,2,0
"26825",2017-09-13,38,62.74,1981,0,3,0
"26826",2017-09-13,38,62.74,1981,0,3,0
"26827",2017-09-19,36,268.19,2004,0,2,0
"26828",2017-09-19,36,273.55,2004,0,2,0
"26829",2014-01-10,35,299.38,1999,74.37,2,0
"26830",2014-01-10,35,306.87,1999,0,2,0
"26831",2014-01-10,32,249.64,2004,0,2,1
"26832",2014-01-10,32,257.13,2004,0,2,1
"26833",2017-09-01,35,410.39,2004,0,2,1
"26834",2017-09-01,35,316.42,2004,0,2,1
"26835",2009-04-09,26,222.13,2009,0,2,1
"26836",2009-04-09,26,229.9,2009,0,2,1
"26837",2009-04-09,26,237.93,2009,0,2,1
"26838",2010-03-02,30,290.17,2001,218.72,2,0
"26839",2010-03-02,30,298.45,2001,0,2,0
"26840",2010-03-02,30,298.45,2001,0,2,0
"26841",2013-06-24,32,278.23,2013,882,2,0
"26842",2013-06-24,32,297.72,2013,1708.58,2,0
"26843",2013-06-24,32,308.14,2013,0,2,0
"26844",2017-11-21,28,250.11,2005,51.95,2,1
"26845",2017-11-21,28,251.34,2005,0,2,1
"26846",2018-09-24,39,522.75,2017,0,2,1
"26847",2016-11-30,36,324.5,2014,3021.82,1,1
"26848",2016-11-30,36,474.64,2014,0,1,1
"26849",2007-10-30,27,242.07,2007,52.09,2,1
"26850",2007-10-30,27,248.56,2007,0,2,1
"26851",2007-10-30,27,252.28,2007,0,2,1
"26852",2010-04-30,31,244.14,2010,0,2,0
"26853",2010-04-30,31,251.47,2010,0,2,0
"26854",2010-04-30,31,252.73,2010,0,2,0
"26855",2015-07-17,32,321.12,1993,49.12,2,1
"26856",2015-07-17,32,327.54,1993,0,2,1
"26857",2018-03-09,40,353.06,2003,0,2,1
"26858",2015-06-04,34,286.5,2015,676.35,2,1
"26859",2015-06-04,34,290.82,2015,0,2,1
"26860",2015-06-04,34,287.9,2015,0,2,1
"26861",2011-07-15,27,820.57,2011,1273.54,2,1
"26862",2011-07-15,27,894.86,2011,1813.15,2,1
"26863",2011-07-15,27,926.18,2011,0,2,1
"26864",2007-08-02,27,270.81,2004,0,2,1
"26865",2007-08-02,27,285.15,2004,0,2,1
"26866",2007-08-02,27,285.15,2004,0,2,1
"26867",2017-12-05,36,398.11,2017,0,2,1
"26868",2004-03-03,23,279.23,2004,52.09,2,1
"26869",2004-03-03,23,272.66,2004,0,2,1
"26870",2004-03-03,23,274.03,2004,0,2,1
"26871",2015-03-16,34,297.83,2004,0,2,1
"26872",2015-03-16,34,311.24,2004,0,2,1
"26873",2015-03-16,34,312.79,2004,0,2,1
"26874",2014-11-19,35,224.26,1998,0,2,1
"26875",2017-06-13,33,232.01,2015,0,2,1
"26876",2017-06-13,33,236.65,2015,0,2,1
"26877",2017-06-20,39,247.12,2001,882,2,1
"26878",2017-06-20,39,313.09,2001,0,2,1
"26879",2005-11-18,24,418.25,2005,0,1,1
"26880",2005-11-18,24,430.69,2005,0,1,1
"26881",2005-11-18,24,420.81,2005,0,1,1
"26882",2005-11-18,24,425.02,2005,0,1,1
"26883",2017-05-15,35,346.57,2005,0,2,1
"26884",2017-05-15,35,358.7,2005,0,2,1
"26885",2010-01-11,29,246.08,2006,0,2,1
"26886",2014-10-22,34,484.45,2014,0,2,1
"26887",2014-10-22,34,484.45,2014,0,2,1
"26888",2014-10-22,34,486.85,2014,0,2,1
"26889",2018-05-18,36,162.45,1996,286.44,2,1
"26890",2013-07-15,35,253.34,1997,0,2,1
"26891",2017-12-01,39,238.87,1997,0,2,1
"26892",2016-10-13,36,176.74,2002,0,2,0
"26893",2016-10-13,36,179.4,2002,0,2,0
"26894",2016-10-13,36,183.88,2002,0,2,0
"26895",2007-08-24,26,224.79,2007,0,2,0
"26896",2016-08-26,35,205.39,2007,0,2,0
"26897",2016-08-26,35,206.41,2007,0,2,0
"26898",2016-08-26,35,203.63,2007,0,2,0
"26899",2007-07-26,27,306.26,2007,0,2,0
"26900",2007-07-26,27,307.8,2007,0,2,0
"26901",2007-07-26,27,304.71,2007,0,2,0
"26902",2007-08-01,21,555.55,2007,0,2,0
"26903",2015-02-11,25,336.48,1983,0,2,0
"26904",2016-10-28,34,735.83,2014,0,2,1
"26905",2016-10-28,34,739.5,2014,0,2,1
"26906",2016-10-28,34,735.8,2014,0,2,1
"26907",2007-01-01,26,260.84,2000,0,2,1
"26908",2014-12-02,30,287.54,2009,0,1,0
"26909",2014-12-02,30,225.6,2009,0,1,0
"26910",2014-12-02,30,226.73,2009,0,1,0
"26911",2016-03-15,32,88.22,2009,0,3,0
"26912",2016-03-15,32,89.1,2009,0,3,0
"26913",2016-03-15,32,89.99,2009,0,3,0
"26914",2014-12-17,34,291.76,1997,1086.76,1,1
"26915",2014-12-17,34,223.71,1997,76.68,1,1
"26916",2014-12-17,34,233.25,1997,186.13,1,1
"26917",2013-05-01,33,214.65,1999,0,2,0
"26918",2010-03-05,30,267.52,2010,0,2,1
"26919",2010-03-05,30,276.88,2010,0,2,1
"26920",2010-03-05,30,278.26,2010,0,2,1
"26921",2014-11-24,33,279.45,2002,0,2,1
"26922",2014-11-24,33,286.44,2002,0,2,1
"26923",2014-11-24,33,286.43,2002,0,2,1
"26924",2014-09-26,33,424.27,2014,0,2,1
"26925",2016-03-14,36,357.69,2013,0,2,0
"26926",2016-03-14,36,370.2,2013,0,2,0
"26927",2011-12-31,31,257.41,2004,0,2,1
"26928",2013-03-15,32,363.36,2004,56.99,2,0
"26929",2013-03-15,32,374.27,2004,0,2,0
"26930",2013-03-15,32,370.54,2004,0,2,0
"26931",2010-10-01,30,260.51,2010,0,2,1
"26932",2010-10-01,30,231.16,2010,0,2,1
"26933",2013-11-15,33,802.7,2013,25244.83,2,1
"26934",2013-11-15,33,678.7,2013,89.7,2,1
"26935",2013-11-15,33,736.41,2013,0,2,1
"26936",2013-11-15,33,802.7,2013,0,2,1
"26937",2012-07-24,31,316.52,2007,0,2,1
"26938",2012-07-24,31,321.28,2007,0,2,1
"26939",2012-07-24,31,313.09,2007,0,2,1
"26940",2015-10-23,35,286.77,2006,0,2,1
"26941",2018-09-20,38,197.76,2004,0,2,1
"26942",2009-09-03,27,472.78,2009,55.17,2,0
"26943",2009-09-03,27,493.76,2009,102.67,2,0
"26944",2009-09-03,27,232.37,2009,0,2,0
"26945",2015-12-23,34,381.61,2015,1040.09,2,0
"26946",2015-12-23,34,419.72,2015,389.68,2,0
"26947",2015-12-23,34,406.22,2015,0,2,0
"26948",2017-05-10,37,74.82,2003,103.9,2,1
"26949",2017-05-10,37,247.76,2003,0,2,1
"26950",2018-03-25,38,223.82,2006,550.33,2,1
"26951",2017-03-03,36,677.14,2017,89.66,2,0
"26952",2017-03-03,36,683.91,2017,0,2,0
"26953",2011-12-22,31,229.04,2005,0,2,1
"26954",2011-12-22,31,235.91,2005,0,2,1
"26955",2011-12-22,31,200.3,2005,0,2,1
"26956",2016-08-05,36,609.89,2005,991.28,2,1
"26957",2016-08-05,36,609.89,2005,882,2,1
"26958",2016-08-05,36,609.89,2005,0,2,1
"26959",2015-01-20,33,335.22,2000,0,1,0
"26960",2015-05-16,29,236.71,2006,0,2,1
"26961",2014-10-24,34,511.09,2014,0,2,0
"26962",2014-10-24,34,511.07,2014,0,2,0
"26963",2014-10-24,34,516.05,2014,0,2,0
"26964",2008-11-09,26,249.2,2001,0,2,1
"26965",2015-10-13,34,343.23,2006,2134.96,1,1
"26966",2015-11-11,35,209.31,2005,0,2,1
"26967",2015-11-11,35,209.31,2005,0,2,1
"26968",2016-02-24,35,571.03,2005,0,2,1
"26969",2016-02-24,35,581.5,2005,0,2,1
"26970",2016-02-24,35,512.55,2005,0,2,1
"26971",2018-07-03,31,160.76,2017,0,2,0
"26972",2017-01-30,34,297.54,2005,0,1,1
"26973",2017-01-30,34,299.04,2005,0,1,1
"26974",2016-12-14,37,53.84,1980,0,3,1
"26975",2016-12-14,37,54.11,1980,0,3,1
"26976",2014-04-11,32,371.62,2013,0,2,0
"26977",2014-04-11,32,384.63,2013,0,2,0
"26978",2014-04-11,32,386.55,2013,0,2,0
"26979",2007-04-30,24,307.02,2007,0,2,0
"26980",2007-04-30,24,310.08,2007,0,2,0
"26981",2007-04-30,24,306.97,2007,0,2,0
"26982",2013-11-18,31,732.82,2012,4004.52,2,1
